,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
CTNND1,0.0,0.0,0.0,0.0010300619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019840172
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094779284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024485164
CISH,0.0005868367,0.0015376639,0.0,0.0,0.00086093484,0.0,0.0016904954,0.0,0.0,0.0,0.00091718865,0.0,0.0,0.0,0.0,0.0010511075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053981086
LYZ,0.0,0.0,0.0,0.029791838,0.0,0.08057308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070011824
JUN,0.0,0.0034802614,0.0,0.0030688376,0.0,0.003733547,0.0,0.0,0.0064171385,0.0,0.0,0.0,0.0,0.001823484,0.0,0.0,0.0,0.0,0.0033269192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043178173
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032007147,0.03298845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02152927
PTPN2,0.0012371863,0.0,0.0,0.0,0.0019801047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002011505
SPI1,0.0,0.0,0.0,0.0,0.037234906,0.033662386,0.0,0.0,0.0,0.023562452,0.0,0.0,0.005426447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035400074
HBG1,0.0,0.0,0.0,0.0,0.00035199762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047882326
ECE1,0.0,0.0,0.0,0.0,0.0006834147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013278337
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044843562,0.0,0.0,0.0,0.0,0.0,0.0,0.051088735,0.0,0.0,0.029776,0.0,0.0,0.005043762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010815218
CCL2,0.03284533,0.0,0.0,0.019773915,0.052029315,0.0,0.0,0.0,0.005886658,0.0,0.100181274,0.032186747,0.0,0.0,0.0,0.0075471406,0.0036710412,0.0,0.052177977,0.014273015,0.0035947342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046376288
MMP7,0.0,0.0,0.0,0.0,0.0007494493,0.0,0.0,0.0,0.000999489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00054200017
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909673,0.0,0.0,0.0,0.0,0.0,0.0,0.09450553,0.0,0.0,0.0,0.0,0.0,0.007800821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123113785
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015439588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002140219
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056447176,0.0,0.00022020175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010266693
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003177286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006043295
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00074375357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033529286
ACACA,0.00031972703,0.0,0.0,0.0,0.0005541227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059300254
