,STAT5A,STAT5B,STAT4,IRF1,STAT3,IRF2,STAT1,IRF8,STAT6,IRF4,IRF3,IRF5,STAT2,IRF7,IRF9,IRF6,unannotated_1
EIF2AK2,0.0,0.0009527199,0.0,0.0053219646,0.0009825941,0.0,0.012947002,0.0,0.0,0.0,0.0,0.001523453,0.0100623,0.0,0.0,0.0,0.022563517
PRKCA,1.9581215e-05,3.0019658e-07,0.0,0.0,0.0,0.002567879,0.0,4.6735313e-06,3.566153e-07,0.00019373329,0.005104211,5.9297236e-05,0.0013363048,0.0,0.0,0.00044086445,0.0038552403
MDM2,0.0,1.6034517e-05,2.758841e-06,3.201317e-05,3.2536902e-06,0.0006284848,0.0035610432,0.006611498,0.001073531,0.0001910699,0.0,0.0,0.0003638458,8.49054e-06,0.00036631402,0.0004270481,0.004367968
FAS,0.0,0.0,0.0,0.0,0.0030110162,0.0,0.0040095784,0.005218204,0.0,1.2714138e-06,0.00015887094,0.0,0.0,0.0,4.1619145e-07,0.0,0.00747248
IL2RA,0.0041014324,0.0022782297,0.005500196,0.0043910095,0.0026051048,0.0009798382,0.0034246626,0.0,1.8339071e-05,0.0,0.0,6.5274464e-05,0.0,0.0,0.0,6.658894e-05,0.00391366
PIM1,0.004411309,0.00024458097,0.0045327316,7.8697725e-05,0.0038626064,6.9808057e-06,0.0023578214,0.0,0.0,0.0011818697,0.0006942576,0.00084141124,0.00082288886,0.0,0.0,0.0,0.0038645728
TRH,0.0,2.8007784e-05,0.0014198619,0.00053618377,0.0026147217,0.0,0.0013709761,0.0,0.0012666833,0.0,0.0,0.0,2.2310938e-05,0.0,0.0,0.0,0.004300931
LAT,0.001112882,2.2462291e-07,0.0,0.0,0.0,0.0,0.009053311,0.0005070363,0.0,0.0,0.00095572055,0.0004647165,0.00039291702,0.0,0.0,1.9172669e-05,0.005492929
CASP8,0.0,1.7133798e-05,0.00068432104,0.004774038,0.00037457078,0.0029614004,0.005859416,0.0,2.5381644e-06,0.0,0.00079658936,0.0,3.9153592e-06,0.0,0.0004556704,5.4598153e-05,0.0031354434
ABCC2,1.557452e-06,0.0,0.0,3.9384577e-05,0.0003329842,0.0,0.0,0.0,3.7205325e-07,2.9302578e-06,0.0026306077,0.0,0.0,6.873619e-05,0.00026812835,4.977726e-05,0.004725829
IL1RN,0.0,0.0010974423,6.742085e-05,0.0,0.012842704,0.0011463269,3.162163e-07,0.0,0.074810974,0.0,0.0,0.0,0.0,0.0,0.0,5.6696103e-05,0.027454605
SREBF1,9.608724e-06,0.0,0.0,0.00075042923,0.00738261,0.0,0.0,0.0,1.930613e-07,0.000510242,0.0,2.0261564e-07,0.0,0.0011331699,0.0,0.0,0.00397464
TNFSF10,0.0,0.008872711,0.0,0.014468234,0.0,0.041705716,0.014450253,0.0,0.0,0.014323355,0.021052377,0.027552444,0.0,0.016039893,0.011409324,0.00017470501,0.032773342
PIAS1,1.14718805e-05,0.0,0.0,0.0,0.0,0.0,0.0030191562,0.0014864698,0.0,0.0,0.0015161615,0.0,0.00027145582,0.0,0.0,0.0,0.0034009488
IL12RB1,0.00065676926,0.0,0.0,0.0025762075,8.374895e-06,0.0,0.0,0.0,5.1693918e-05,1.7557784e-06,0.0031313917,0.0,0.0,0.0,0.0,2.135008e-06,0.004996637
NF1,0.0049728868,0.0,3.896745e-07,0.0013370023,0.0,0.0039666723,0.0,0.0013300914,0.0009952487,0.0014219424,0.0,0.0,0.0,1.0789495e-07,7.181938e-05,5.1213217e-05,0.0049962797
MAP2K5,1.0970024e-06,0.0,0.00083241455,0.0,0.0058507663,0.0,0.0,3.6384106e-05,2.7844095e-07,0.0001672841,0.0008566502,0.0,0.0006388092,0.0,0.0,3.7112946e-07,0.0050191926
TP53,0.0,1.0858045e-06,0.00021289707,0.0041115424,0.00358673,0.0,0.004476286,0.0055841827,0.0,9.189267e-05,0.004087427,0.0006086403,0.0,0.0,6.7253336e-06,0.0014935269,0.0016632297
CSF1,1.1620716e-06,4.865228e-06,0.0,0.0,0.00094797154,0.0,0.004344186,0.0,0.0005404203,0.0,0.0,0.0,2.0202156e-06,0.0,0.0,1.364768e-05,0.0007957683
HIF1A,0.0,0.0,0.0,0.0005626828,0.003538572,0.00010522662,0.0,0.0,0.0,0.0007125451,0.0,0.0,0.00081921107,0.0,0.0,0.0,0.0027048204
IGBP1,0.0,1.8704615e-07,0.0,0.0023980886,0.0,0.0,0.00010502111,0.0,4.841934e-05,0.0,0.0,0.00072871684,0.0,0.0,3.141621e-05,1.6415876e-06,0.0038436227
LITAF,2.3772611e-06,0.00061262614,0.00033110747,0.0,0.0,2.5438463e-05,0.0005939096,3.7355836e-05,0.0,0.0,0.0041000503,0.00076575496,3.233243e-07,4.7563153e-06,0.00036241,0.0,0.009662512
IL2RB,0.0,0.00013372969,0.00071030034,5.9135382e-05,0.0013690884,0.0,0.0,0.0011173992,0.00010127338,0.0,0.0033307332,0.0,0.0,0.0,0.0,0.00084623165,0.0057113566
PNP,0.00027387755,6.294514e-07,0.00065882463,3.0319756e-05,0.005370712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016943683,0.0042010155
STAT4,0.0,0.0015294063,0.0038485054,0.0,9.40838e-05,0.0,0.00029250194,7.309552e-07,0.00871876,0.0,0.00078932673,9.86007e-06,0.0,1.2464473e-06,0.0,0.0,0.005073957
TBX21,2.282692e-06,0.0,0.003707145,0.0,0.0,0.0,0.0046186913,0.0,0.0,0.0002111834,5.1538427e-06,4.128093e-06,0.0005229287,0.00025857857,0.0,0.0,0.006058243
NCOA3,0.0,7.456893e-05,1.5787716e-06,0.0,0.0,0.0,2.3236848e-07,0.0026178057,0.0,1.1399527e-06,5.0839582e-05,0.00012281764,0.0014780362,0.00020109017,0.0,0.00024098258,0.005273009
CD3E,0.009683951,0.0,0.0,0.00096508657,0.0006702734,0.00040008227,4.2717602e-05,0.0,0.0,0.0,0.0,0.0002953261,3.6855937e-07,0.0,0.0,0.00014709015,0.0027260236
CD69,0.012760171,0.0,0.0,0.00014964106,0.0,0.0,0.01647034,0.00012783884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011190473
FGL2,0.0008941409,0.0014042677,0.0,0.0,4.8759175e-06,2.3449767e-05,0.008304382,0.0,4.909387e-07,0.001371286,0.0011096081,0.0,0.00025417254,0.0,0.0,8.9159126e-05,0.0153653035
STMN1,0.0,0.0,0.0,0.0,0.0036671627,5.855116e-07,0.0,0.0014193611,7.320636e-05,0.0,0.0013125081,0.0,0.0,0.0,6.327693e-07,0.0,0.0043155537
PROS1,0.0012981832,0.0,0.0,1.1389766e-05,0.0033756045,6.9960283e-06,0.00070886366,0.0005125125,0.00024488446,1.3454324e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0014503995
ACO1,0.0029305613,0.0,4.6264717e-07,0.0,0.0,3.0830845e-06,2.7180196e-05,6.292183e-05,8.919095e-07,6.637387e-05,0.00092070794,0.0,0.0001611875,0.0001103689,0.0,0.0,0.0042268443
IL18R1,0.002613054,0.000494821,0.0012769907,0.0,0.0,0.0,0.0,0.0006473978,0.0057937424,9.7168295e-06,0.0,0.0011933574,0.0,0.0,0.0,0.0,0.0041635265
TIMP1,0.0,0.00027210702,0.0006886874,0.0,0.04198959,0.0,0.12196732,2.1578094e-06,0.0,0.000557252,0.0,0.00042183706,1.24348835e-05,2.4786093e-06,0.0,0.0,0.018720485
CNR1,0.00011850845,0.0,3.3197314e-06,0.0,0.0003407137,1.339843e-06,0.0,0.0,0.004389142,0.0,0.0,0.0,1.1793687e-05,1.149593e-06,3.463112e-07,3.8901475e-05,0.006351182
CCL19,0.0,0.0,0.0,0.0047795554,0.0,0.0,0.0048175184,0.0011330073,0.0,0.0,0.005798668,0.0025022556,0.006339271,0.00467519,0.0055013844,0.0,0.0030287402
FOXP3,0.005188324,0.0,0.0,0.0015089012,0.0020924767,0.0,0.002953445,2.0362344e-05,0.0028418417,0.00084862096,3.921582e-05,0.0,0.0014488775,0.004292307,0.0012879025,0.00010379357,0.0059813177
CXCL11,0.00052617845,0.0,0.0,0.013845156,0.0066673895,0.021864468,0.041069508,0.0,0.00018461858,0.0,7.692779e-08,0.0,0.00048468154,7.39294e-07,0.0,0.0,0.019139592
IRF3,0.0,4.0877804e-08,0.0,0.0,0.0,4.167075e-07,8.202864e-05,0.0008509302,4.427682e-08,0.0021870818,0.0030138893,0.0,0.00017037745,0.0070603713,0.0,0.00050601177,0.0042930357
HSD17B1,7.1019776e-06,0.010202175,0.0014083172,0.0,0.0,0.0,0.0,0.0,0.0,0.00014816762,6.737323e-07,0.0010651355,0.0,0.0,0.00014865921,0.00061792793,0.00426112
CCL23,0.0,0.0,0.0,0.0,2.1021187e-06,0.0,1.4399057e-05,0.0,0.0035181653,0.0,0.0,8.7850625e-05,0.0,0.0,0.0,0.0,0.0050522517
CD74,0.0,7.758829e-05,0.0003014338,0.030727498,0.0,0.0,2.7601869e-05,0.0,1.0504025e-07,0.0,0.0,0.0,0.00049467117,3.780668e-07,0.0,1.0096128e-06,0.05629982
KRAS,0.0,0.0010644152,0.00054367306,4.4558206e-07,0.00023778937,0.00054012146,0.0,0.0,0.0034942955,0.0,0.0,0.0,1.2158721e-06,8.0063296e-07,5.3297197e-05,8.331585e-05,0.00596125
TLR7,0.0008549566,0.00012651895,0.0,0.0023945258,0.0008262325,3.3777353e-06,0.0,0.0,5.8408972e-05,0.0,9.770787e-07,3.7034446e-05,0.0,0.0,7.1847695e-05,5.1584866e-06,0.0030602056
IL27,0.0,0.00028092266,0.0,0.0061245547,0.0,0.0,0.0030549257,0.004484738,0.008550878,0.0,0.00559805,0.0,0.005855135,0.004798491,0.003967213,0.0,0.007044847
CHRNA1,0.0008768275,0.00047157874,0.0,0.0,0.0,0.0,0.00085440965,0.002474149,6.859829e-05,0.0,0.0,0.0,3.446487e-05,0.0007419876,9.591819e-08,0.0,0.0029521198
CD46,0.00057855906,9.039888e-05,1.3445626e-07,3.5278329e-06,0.004457768,0.00096193235,0.0,3.7241887e-06,0.0,0.0,0.0,0.0,2.5694882e-07,0.0010300688,4.6629437e-05,0.0013881333,0.0040028105
POLR2K,0.0,0.0,0.0,0.0042991755,0.0,0.00078130275,0.000651022,0.00045242367,0.0,3.1833682e-07,0.00022766713,0.0,0.0,0.00020459353,0.0,0.0010724679,0.0047514206
CDK4,0.00041656842,0.0,6.377578e-08,0.0053011863,0.0017769285,0.0,0.0,0.0,1.8317163e-05,0.0012169149,0.0035235642,5.2629307e-06,0.0,0.0,1.6967258e-06,0.0,0.0055494253
CD38,0.00030339282,1.305062e-07,0.0,0.0019342966,7.616592e-05,0.0,0.0011399278,0.0,0.0012737243,0.0,0.0,0.0,5.532069e-05,4.468775e-06,0.0010660853,4.9254627e-06,0.0066292454
TNFSF14,0.0,0.0,9.0409885e-05,9.017288e-05,1.5355242e-06,0.0029733877,0.0010593188,0.00039292345,7.5698874e-05,6.5985754e-05,0.0,0.0,0.00042799264,7.4030356e-07,0.0,0.0005593794,0.004019316
MDC1,0.0003305174,0.0,0.0,0.0,0.0058746473,0.000109612294,0.006706319,0.00077263534,0.0,5.14279e-05,0.0,0.00034099686,0.0013636047,0.0,0.0,0.0,0.0074227788
PFN1,0.0,1.2172706e-07,0.0,0.0,0.04987738,0.0,1.1292814e-06,0.0,0.0,0.00095639424,0.0,0.0,0.0,3.8665014e-05,0.0,0.000745614,0.097686365
TNFSF13B,0.0,5.965631e-06,0.0,0.015196274,0.0,0.0,0.01617241,0.022230344,1.112338e-06,0.0,0.0,0.0,0.0,0.0,0.00015746652,0.0013924127,0.019558964
CITED2,0.0035619598,0.0,0.0,0.0011243196,0.0,9.443227e-05,8.621859e-05,0.0,8.5166954e-05,0.0,0.0005729246,0.0,0.0,0.0014230711,0.0,7.523805e-05,0.008922877
HSPA8,0.039003365,0.0,6.945817e-05,6.834557e-05,1.3326355e-07,0.0,0.0,0.00042992824,0.0,3.457671e-05,0.0006367654,0.00038641048,0.0005199936,0.0,4.636069e-05,0.0006044205,0.092422426
AURKA,0.0053815944,0.0026754746,0.0014446245,4.6237892e-07,0.0,0.0,0.0,0.0,1.749455e-05,0.0,0.00038446608,3.5712884e-07,0.0,0.001238559,0.0,0.0,0.002957878
LGALS3BP,0.0006331889,0.0,0.0,0.0,0.0043080715,0.0,0.0,6.905205e-06,0.0,0.0,7.4746546e-05,0.0,7.6423075e-06,0.0,9.309261e-05,5.725536e-05,0.005514263
TBK1,8.801254e-05,0.0,0.00050966727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004099746,0.0,1.6950125e-05,0.0,0.0,0.0,0.002410837
CSF2,0.006574451,0.005452914,0.00695047,0.0,0.0,9.6246455e-05,0.0001962075,0.00090379466,0.00039051878,9.971353e-07,0.0,0.0,0.00030462028,7.336494e-08,0.0,0.0,0.004762485
ID2,0.017221266,0.000113021735,0.0,0.001303428,0.0,0.0,0.00023399568,0.00074492523,0.0,5.110707e-07,0.0,0.00014413943,0.0,0.0,0.0,0.0,0.0067224
GATA3,8.3591694e-05,0.0005081268,0.0,1.3427796e-06,0.0,0.0,0.0024766733,7.8658144e-05,0.0083346125,6.629968e-07,0.0,0.0,0.0,0.0005126797,0.0,0.0,0.00815124
IL23A,0.0,0.0015043459,0.00017450118,0.006675115,0.0038405063,0.0002224652,0.0,0.0,2.282068e-06,0.00311668,0.0046086563,0.0,0.0,0.0,0.0,8.287733e-06,0.0025157959
REL,5.7720905e-07,0.00028827233,6.7150875e-05,0.0,0.0059567015,0.0008409238,0.0014162444,0.0,0.0,0.0,0.0,0.0,0.0,5.7147474e-07,3.475413e-05,0.0009214679,0.0073063094
LCN2,0.0052050413,0.0068262205,0.0,0.0,0.0037002848,0.0,0.0063114087,0.0,0.00031961018,0.0015064104,4.1278905e-05,3.458752e-05,0.00031122396,0.0,1.519812e-05,0.0014145008,0.0026484318
CXCL10,0.0,0.0,0.0,0.037739784,0.013451525,0.022257043,0.042943817,0.0,0.00050450076,0.0,0.009544382,0.04067901,0.0,0.012145539,0.008592202,1.0812093e-05,0.03533981
CD200,0.0,0.0,0.0,0.0015501989,0.0,9.898774e-08,0.007867112,0.0006981172,0.0,0.0,0.0,0.0,1.3979063e-07,1.3935083e-06,8.179943e-06,0.0,0.004047946
LPIN1,0.00075174175,2.851764e-05,0.0,0.0,0.004470423,0.0010467772,0.000472529,0.0014649726,0.0010678128,0.0,2.961246e-07,0.00014955994,0.0009931977,6.793364e-05,0.00082534953,0.0,0.005199354
SOD2,0.0,0.0004603295,0.0,0.0012121189,0.035752866,0.00017893042,0.0,9.943649e-05,0.0,0.0,0.0,0.0005640027,0.0,0.00091073615,0.0,0.0,0.010577624
GFI1,0.006377885,0.0,0.00050096464,0.00020537016,0.00034648163,0.0,0.004609948,0.0,0.002778408,0.0,0.0,3.3213084e-07,0.0,3.4888947e-06,0.0,0.0,0.007400139
VCAM1,0.0003044318,0.0,0.0,0.0027143403,0.0,0.0027437736,0.0,1.8959932e-05,0.0027752898,0.0,0.0,6.7045846e-08,0.0,0.0010946747,0.0,0.0,0.003302149
CCND3,0.0053432803,0.0,7.037293e-05,0.0006121273,0.0039884057,0.0,2.7376855e-05,0.0,0.0005479745,0.0,1.3157961e-06,6.219977e-06,1.0579772e-06,0.0012584298,0.0,0.0,0.007904571
SOCS2,0.0033551534,0.0023298867,0.0,0.0029156718,0.0026391684,0.0,0.0027138197,0.0,0.0,0.0,0.0049566166,0.00048481932,0.00012814728,0.0,0.00046481518,0.0,0.0040008
FANCF,0.0009566001,0.0,0.000114492956,0.0,0.0,0.0002288173,0.0,0.003568067,0.0003807508,8.916756e-05,0.0,0.0,0.0,0.0,0.0005281962,0.0,0.004504098
NFATC1,0.0,0.0,1.4855185e-06,0.00011097054,0.0,0.0,0.0010591652,0.0,0.0051105656,6.392687e-05,0.0,0.000101604244,1.7196852e-06,0.00017456662,0.0,0.0,0.004773109
PDGFD,0.0,7.285253e-08,0.00081894104,0.0041158656,0.0002124727,0.00064928393,0.0,4.987444e-05,6.145426e-05,0.0,0.00041029966,0.0,0.0,1.2777369e-05,4.286181e-07,7.9139716e-07,0.0025994224
FAIM,0.00017533019,9.9995574e-05,0.0,0.0,0.0,6.499232e-05,0.0003570666,0.0,0.0015378271,0.005131755,0.0,3.358494e-05,0.0006398058,0.001344844,1.1603682e-07,1.2988066e-06,0.003525988
BBC3,0.0,0.00074958935,0.0004431928,0.005331347,0.0,0.00035440875,0.00039819727,1.1795736e-07,0.00026372308,0.00056520366,0.0,0.0,0.00033147293,0.0,0.0,0.0010406568,0.0042737178
AATF,8.0029014e-05,9.877032e-05,0.0,0.0,0.0034058713,0.0,0.0011602194,2.51818e-06,9.4202e-06,0.0002171183,0.0,0.0004022146,0.0,0.0,0.0,0.0007111201,0.005025849
CD79A,0.0007470717,0.0,0.0014952945,0.0009427679,0.0015325386,0.0,0.006105098,0.0,0.0014431028,0.0,0.0005413174,0.0,0.0,0.0,0.0,0.0013560911,0.0046241824
RUNX3,0.00024405445,0.0,0.0,0.0,0.0,0.0,0.008244308,0.0,0.0,0.007926179,3.358339e-05,0.0,2.9548468e-07,0.0,1.771215e-07,0.00017390915,0.0030422914
ABCB1,0.0069846367,1.1275908e-07,6.67297e-08,0.0,0.0028888707,0.0,0.007254826,0.0,0.0,0.000110871326,0.0,1.8422088e-06,0.0,0.0,0.00012234785,0.0,0.00316405
MLC1,7.87246e-08,0.0,0.00018924239,0.0,0.0,1.0468985e-07,0.004557801,0.00046405842,0.0,0.0,0.0014191222,0.00026092966,2.4269673e-05,0.0,3.7907826e-05,0.0006084127,0.003199587
BIRC2,0.0,2.6491198e-05,9.525275e-05,0.0001665468,0.0008606112,0.0,0.0037141773,0.0,1.256472e-05,0.0,0.0,0.0010614184,0.0,0.0,0.00038657465,0.0,0.010000323
FSCN1,0.0,0.0,0.00093396934,9.661995e-06,0.0035677461,2.9029517e-05,0.006125478,0.0,0.0008336537,0.0010849515,0.00026239347,0.0,0.0,0.0,0.00032007592,1.5572418e-06,0.007822312
IFIT3,0.0015364243,2.3963645e-05,2.671309e-06,0.04465656,0.0,2.3321461e-05,0.02432771,0.0,0.0,0.064702034,0.0,3.20016e-07,0.027469384,0.0,0.033391222,0.0,0.084079035
NR3C1,0.0052916175,0.0,2.3980134e-05,0.0,0.0021732508,0.0,5.7159406e-05,0.00091070344,0.0,0.0,8.0551985e-07,0.0,0.0014236108,0.0,1.6350004e-06,0.0,0.0033352869
EDN1,0.0,0.00042878394,0.0,0.00040847508,7.041132e-05,0.000232886,0.0067573874,0.0,0.0,0.00027028192,0.0,0.0,3.1795655e-05,0.0,0.0012178858,0.0010099678,0.005198759
RSAD2,0.0007959026,1.7429007e-05,5.212075e-08,0.006835667,4.207099e-05,0.0,3.5172063e-06,0.0,0.0,3.238178e-05,4.440015e-05,0.0,0.00011414639,0.0,0.0,6.288268e-07,0.042151384
SKP2,0.0,0.0,3.7200466e-06,0.000979292,0.0044114096,0.0,0.0060913092,1.3681444e-07,0.00013165048,2.9399398e-05,0.0,0.0007745161,0.0,0.0,0.0,0.0,0.0037531226
CCL3,0.0,0.0,0.0,0.001056866,0.00012104607,0.0,0.00440327,0.0,1.7113427e-05,0.019110901,0.008171765,0.025566138,0.00022287283,0.0066631893,3.443181e-05,1.2929096e-06,0.009337179
TRIM22,1.228941e-07,0.0,0.001298572,0.0021349676,0.0,0.0,4.0309802e-05,0.0,0.0005444016,0.00011211042,0.0,0.00040378622,1.41865185e-05,0.0,0.0,0.0,0.017215064
ITGA2B,0.0,0.0,0.0,0.0,0.0,0.008825193,0.0011462949,0.0004636543,0.0049511865,0.0,0.00011461766,0.0,1.2165088e-05,0.00077083445,0.0,0.0,0.003940491
CDK6,0.00018975559,0.0054429164,2.0398024e-06,0.0,0.0,0.00050938927,8.738447e-06,0.0,0.0003402362,0.0,1.7128815e-06,0.0,0.0,0.0,4.6890784e-07,0.0,0.004967018
RHOH,0.0087340465,0.00046711502,0.0002714402,0.0012050366,0.005432052,0.0,2.9025232e-05,1.0788743e-05,0.0,0.0,1.4079556e-07,3.870573e-05,0.0,3.607559e-05,0.0,0.0,0.0021671911
GNLY,0.13318485,0.0,0.0,0.0,0.0,0.0,0.0009951775,0.00042921834,0.00038268967,4.7463e-07,0.0006118252,0.0,0.0,3.0906776e-06,0.0,0.00015304874,0.032028403
UBE2G1,0.00021701345,0.0,0.0,5.5616016e-07,0.002072547,5.90038e-08,0.0,1.1303739e-05,0.0,0.0,0.0,0.0,2.3412522e-05,0.00073160324,0.0,0.0009202118,0.0030346697
IFI30,1.3008872e-06,0.0,2.9819107e-06,0.000297108,0.0,3.1139837e-06,0.014539296,6.0143384e-06,0.0005088379,9.6283504e-05,0.0,1.0083353e-05,0.0,1.9031873e-05,4.8827706e-06,0.0,0.0039705266
APOBEC3G,8.217941e-08,0.0,0.00070044375,0.0008122047,0.0,4.443717e-05,0.00097378757,0.0010062072,1.1051129e-05,0.011376509,0.00016248973,0.0,0.00023813966,2.6323985e-06,0.0,0.0,0.021967065
SPG7,0.0,0.0,0.0,0.006868019,0.00052270043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003521138,0.0,0.0,0.0,0.005631469
SNCA,0.0,1.2492122e-05,0.0012511828,0.0,3.2340213e-05,4.6614725e-05,0.0,0.0,0.0,0.0014213064,9.797272e-05,0.0012579655,1.0321615e-07,0.0,0.0024443045,0.0,0.004941224
BATF,0.0,0.0008158352,0.0,0.0,0.0066565387,0.0,0.0,0.0,0.0062547037,9.889314e-05,0.0,0.0,0.00069101003,0.00023167157,0.0,0.00047966457,0.0044086347
MAD1L1,0.0,0.0,1.8361796e-06,0.00031238442,0.0021707648,0.00090102927,0.001188895,0.0,7.88506e-06,0.0,0.0,0.0,5.019928e-08,0.0,0.0,1.6115626e-05,0.00486355
IL24,0.00094581424,0.0,0.0015005396,0.0011825082,0.0,3.0853647e-07,0.0,0.0,0.0037698413,3.8313832e-05,0.0004911502,0.0,0.0,1.3347435e-05,0.0,0.0,0.005642254
TFRC,0.00712226,1.6757549e-06,2.5335688e-05,1.3048372e-05,0.0004445656,0.0013315832,0.0,2.0998004e-06,0.0001899397,1.0589075e-07,0.0,0.00017150147,0.0,5.177254e-05,4.9567598e-06,0.0,0.0019725983
CXCR4,0.0,0.0,7.5757634e-05,0.0,0.001082114,0.045911755,0.0,0.0,6.129902e-07,0.0015143875,0.0,0.0,1.4563991e-06,0.0,0.0015286583,4.5668672e-05,0.098301634
CTLA4,0.0,0.0,1.1584493e-05,2.4752742e-05,0.00034216527,0.0,0.0011698368,0.0014857051,0.0004958109,6.344769e-05,6.74485e-06,0.0,0.0,0.0,0.0,7.736174e-06,0.0046799886
QPCT,0.0034086166,0.0012375129,0.0,0.0,0.0,0.0,7.6838916e-07,0.0,0.0010287147,4.5516634e-05,0.0,0.0,1.0327807e-06,0.0,0.0,0.0004146642,0.0026043076
CD207,0.004006532,5.8121197e-05,0.0,0.0003758772,9.939073e-08,0.0,0.0,0.00013803996,2.8350645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004122021
TICAM1,8.840679e-06,0.0,0.0,0.0,8.563785e-07,0.0,3.9353795e-06,0.0,0.0,0.0013109461,0.004624735,0.0,0.0003921826,0.0,0.0,0.0,0.0019941095
CAV1,0.0,0.00018701253,6.889474e-06,0.00020190899,0.0025768604,0.00012823852,0.0,0.0013329027,0.0,0.0,0.00013856424,0.0,0.0011812502,0.0007793136,0.0,2.5447173e-06,0.0059394366
FOXO1,0.000792964,0.0,0.0007004193,0.0,0.0034561472,0.0002783151,0.00051994144,8.7659356e-07,0.0,0.000801406,0.0,0.0,0.0,0.0,0.000837718,0.00019770207,0.0043405313
ICOS,0.0,0.0,0.0,0.0,0.0031284464,0.0,1.5586127e-05,2.4296447e-05,0.0026359973,0.0,0.0,0.0,0.0,7.651254e-05,0.0,0.0,0.0048341285
PMAIP1,0.00023287591,0.0,0.0,0.00767509,0.0,0.0,0.0,0.0,0.0011502957,0.0026841715,0.0013406362,0.0,0.0,0.0064124744,0.0,2.8920732e-07,0.006383782
C1QB,1.3798438e-06,0.0,0.0014544359,0.0,8.047835e-08,0.0,0.0046492466,0.00460672,0.0,2.140784e-06,4.9203834e-07,0.0,0.0003170255,7.4678515e-05,0.0,0.00017087035,0.0036538905
NFATC2,0.008694521,0.0,0.0,2.8583518e-05,0.0,0.000686786,0.00025055563,0.0,5.143442e-06,4.3600354e-05,0.0,0.0013332239,0.0,0.0012634901,3.934399e-06,0.0,0.0031066458
IFNAR1,0.0,3.1440424e-05,0.0,0.0,0.0031947615,0.0,0.0004960137,0.0,0.00027010002,0.0,0.0039691627,1.0467776e-06,0.0,0.0,0.0,0.0,0.0022673097
PRKCH,3.4600355e-06,0.0,0.00013542436,2.3191546e-06,0.0036158082,0.00054181134,4.6614987e-05,0.0010775733,0.0,0.0012090445,1.4333413e-07,0.000109338616,0.0014579964,0.0,1.8509094e-05,0.0,0.003223973
FKBP4,1.7775179e-05,0.0,0.0,1.0867814e-06,0.00045252853,0.0,0.0,0.0,0.00018453269,0.0035389483,0.0,0.0013851582,0.0,0.0,0.0,0.00022388532,0.0042641056
CCL20,0.00073508534,0.0003818389,0.0014942212,3.400921e-07,0.0044815456,0.0003741371,0.0,0.0,0.0,7.1956565e-06,0.0,0.0011817435,0.0007657892,0.0,4.0220652e-07,0.00012534605,0.0047700447
NT5E,0.0,0.0,0.0,0.0,0.0049698064,0.00068219093,0.0,3.063733e-05,6.2272675e-06,0.00046291194,0.0,7.612289e-05,0.0,3.9121027e-05,1.5208985e-05,4.4339635e-05,0.0035008034
IDO1,0.0,0.0,8.474125e-06,0.0091279745,0.0,2.1997944e-06,0.031211203,0.0,0.00014786745,0.0013939012,0.0,0.00073346694,0.0,0.0,4.521951e-06,0.0,0.016297515
GLS,0.0010300728,0.0,7.83625e-07,0.0007330841,0.00059057947,0.00053823704,0.007646185,7.385658e-05,0.0012793865,0.0006952718,0.0,0.0,0.0004898532,0.0,2.7047636e-06,4.2170483e-05,0.0025930193
IKZF1,0.0007169417,0.00029773376,0.0,0.0,0.000281695,0.000641215,1.7425726e-05,0.0048740134,0.00013271588,0.004128764,0.0,0.0041513643,0.0,0.0001094253,0.0,0.0,0.0036237543
AKAP12,0.000457275,0.00024361804,0.00016256451,0.0,0.0029863976,4.1589836e-05,0.0,3.8380203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027564387
PRKCQ,0.0,0.0,0.004756734,0.0010751976,0.0030077836,7.817102e-08,5.0234676e-06,0.0,0.002424478,0.0,1.9372808e-05,0.0,2.1405012e-05,5.2602856e-05,0.001179412,0.000457297,0.0043537356
RASD1,0.0,0.0036521552,0.00026060716,0.0,0.0005826485,0.0,0.0,0.00016813204,0.0,0.0,0.0014528475,0.0,5.832284e-08,0.0,0.0,0.0,0.0031693976
S100A4,0.0,0.0,0.074231565,1.8075123e-05,0.0,0.0,0.0,0.0,0.00026616236,0.0,0.0,0.0,8.537334e-06,5.018411e-05,0.00031215046,0.0,0.016299656
MKI67,0.0,0.0,0.0,0.0059375167,0.0,0.0,5.984919e-06,0.0005932197,0.0,1.1590329e-05,5.849191e-07,0.0,0.0,1.1168698e-05,1.0684774e-05,0.0001853825,0.0064819534
S100A9,0.0,0.0,0.00029358242,0.00042774016,0.013564935,0.0,0.0,0.0,0.0004297498,0.0015131264,2.7312624e-05,4.4322883e-07,0.000849764,0.0,0.00043933082,0.0,0.010692224
CXCL2,5.558129e-06,6.728229e-07,0.0,0.0,0.005896059,2.6072517e-05,0.0003121733,5.3152003e-06,0.0,0.0,0.0,0.0,0.0010196918,1.2764248e-05,0.0014384844,0.0,0.0078425845
