,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
APEX1,0.0,0.0,0.0,0.0,0.0017289647,0.0,0.0,0.0,0.0,0.0,0.0,0.0016278131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033497897
HSP90AB1,0.0,0.0,0.0,0.0,0.0034729913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049835514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044954093
IL1B,0.0,0.0,0.0,-0.0009858465,0.0013994772,0.0,0.0,-0.0028115003,0.0033160336,0.015382765,0.0,0.0,0.020427588,0.0,0.0,0.0,0.018631505,0.0,0.0,0.0,0.008609286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015986015
BLK,0.0,0.0,0.0,0.0,0.0,0.0009428815,0.0,0.0,0.0,0.0,0.0,-0.00041221437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4710514e-05
STAT5A,6.488575e-05,-4.6165196e-06,0.0,0.0,0.0006061004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001251778
IL7R,-0.0076096253,0.0,0.0,0.0,0.0,-0.006012903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010964763
JUNB,0.0,0.0,0.0,0.0,-0.0021451751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048185713
SLPI,1.670812e-05,-0.00018757151,0.0,0.00017749894,0.00016778983,0.0,0.0,0.0,-0.0002055384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002173862
CDKN1C,0.0,0.0,0.0,0.0,0.0,-0.000121818135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00093906623,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005770084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00097286125
CAMK4,0.0,0.0,0.0,-0.0025878143,0.0,0.0,0.0,0.0007098714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027854592
LGALS3,0.0,0.0,0.0,0.011537248,0.0,-0.0002470076,0.0,0.0038130048,0.024187062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021539312
IL6,-0.00014663106,0.0,0.0,0.00083618925,0.00053375505,0.0,0.0,-0.0005424991,0.00081960903,0.0,0.0,-0.0002261699,-5.7129422e-05,0.0,0.0,0.00049283163,0.0004593098,0.0,-0.0003923125,0.0,0.00030182095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066326547
STAT5B,0.0003967899,-0.0004360334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005073703
MAFB,0.0,0.0,0.0,0.0,-0.0034062162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023244608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007529105
STAT3,-0.0008506958,0.0,0.0,0.0,0.00020434998,0.0,0.0,0.0,0.0002931715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012148516
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012785653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038386366
MYC,-0.0026156777,0.0,-4.188479e-05,0.0,-0.0004022314,0.0030794386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039117974,0.0,0.016976831,0.0,0.0,0.01279789,0.0,0.0,0.0,0.0,0.0030525005
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021645913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043659847
CCL5,0.0,0.0,0.0,-0.004427515,0.0030077489,0.0,0.0,0.0062567205,-0.00074248976,0.03816571,0.0,0.0,0.0,0.0,0.0,0.03848423,0.012238596,0.0,0.0,0.037981063,0.0,0.0,0.0,0.0,0.0,0.0,0.002443927,0.0,0.0,0.0,0.0048801485
FASLG,0.0,0.0,0.0,-0.0012969805,-0.00038976496,0.0,0.0,0.0020700311,-0.000779853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011959493
MAPK8,0.00057658716,0.0,0.0,-0.00010601387,0.00045263214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023713603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007364994
MYB,0.0,0.0,0.0,0.00015882008,-6.4077125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005305841
BIRC3,0.0,0.0,0.0,0.009316285,0.0066095637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016371598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011021698
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003529271,0.0,-2.9665418e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007125781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006824533
CDKN2D,0.0,0.0,0.0,0.0,0.00035566973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082022324
SOCS1,0.001713411,0.0,0.0,-0.0021474839,0.0027968914,0.0,0.0,0.0,-0.0019852412,0.0,-0.0003964737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030931048
MMP9,0.0,0.0,0.0,0.00019873562,0.0003065761,0.0,0.0,0.0,0.0012486463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034404284
CDK4,0.0,0.0,0.0,0.0010010682,0.00046731392,0.00015515398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004905839,0.0,0.0,0.0,0.0,0.0007501327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013431875
CDKN2A,0.0,0.0,0.0,0.0,0.0,-0.00017696453,0.0,0.0,0.0,0.0,-6.59582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1954755e-05,0.0,0.0,0.0,0.00017337725
CEBPD,0.0,0.0,0.0,0.0,-0.0008284406,0.0,0.0,0.0,0.0016850795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020405422
SH2D1A,0.0,0.0,0.0,0.0,0.000115651776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002057318
IL10,0.0012214534,-8.226889e-05,2.0092202e-05,0.00014839461,0.00034326717,0.00018092955,0.0,-0.0005360293,0.0013828287,0.0004650901,0.0015877815,0.0,-0.00047082297,0.0,0.0,0.0,0.0020359838,0.0,0.0,0.0,0.0004359701,0.0,0.0,0.0,0.0,0.0,0.0,0.005744378,0.0,0.0,0.00045698052
CDKN1B,0.0,0.0015082586,0.0,0.0,-8.765501e-05,-0.00070807495,0.0,0.0,-0.0009056221,0.0,5.182883e-06,0.0,-0.0013055988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.029415e-06,0.00013374846,0.0,0.0,-0.00143101,0.0,0.0,0.0,0.0,0.0,0.0012484149
PIK3R1,0.0014235638,0.0,-0.00018596901,0.0,0.0011092939,0.0,0.0,0.0,-0.00049969566,0.0,0.0,0.0,0.0,0.003239058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029569073
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11283336,0.0,-0.1249813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006591515
CCND2,0.0009974204,0.0017320622,0.0,0.0,0.00026734025,-0.0006179111,0.0013729542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016389282,2.0436453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011576707
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005379211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017099148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009476654
LCK,0.0,0.0,0.0,-0.010691534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012173619
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.647303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027853294
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00092094374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002544851
TNFSF11,0.00027001003,0.0,0.0,0.0,3.1187777e-05,0.0,0.0,0.0,-6.53816e-05,-0.00036318594,-0.0001282537,0.0,-0.00014925889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003781262
SHC1,0.0004527922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003105745
PPIG,0.0,0.005056756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002268105
