,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
CDK4,0.0,0.0,0.0,0.0016469453,0.0031410363,0.0034638026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010608309,0.0,0.0,0.0,0.0,0.0024219714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003217104
CDKN2A,0.0,0.0,0.0,0.0,0.0,0.0010046908,0.0,0.0,0.0,0.0,0.001002588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011908187,0.0,0.0,0.0,0.0008905424
CEBPD,0.0,0.0,0.0,0.0,0.0042154477,0.0,0.0,0.0,0.0052212104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005986256
SH2D1A,0.0,0.0,0.0,0.0,0.005159352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005817391
IL10,0.0030536975,0.0020104425,0.0016373546,0.0010805259,0.0014531303,0.0011139509,0.0,0.0020311684,0.0016735315,0.0020737762,0.0024606707,0.0,0.0019395446,0.0,0.0,0.0,0.0024061957,0.0,0.0,0.0,0.0016969335,0.0,0.0,0.0,0.0,0.0,0.0,0.0034638378,0.0,0.0,0.0020967687
CDKN1B,0.0,0.0012917005,0.0,0.0,0.0032226017,0.0012742849,0.0,0.0,0.0021563515,0.0,0.003700409,0.0,0.0014622587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021730557,0.0013526502,0.0,0.0,0.002977585,0.0,0.0,0.0,0.0,0.0,0.0033324657
PIK3R1,0.0028669573,0.0,0.0036641448,0.0,0.004812797,0.0,0.0,0.0,0.0056243953,0.0,0.0,0.0,0.0,0.004557653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072215158
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1961838,0.0,0.15687567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10301402
CCND2,0.0012369802,0.002133045,0.0,0.0,0.0028246813,0.002177472,0.0022143354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024821544,0.0022167927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017947769
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014811392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015287948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026156341
LCK,0.0,0.0,0.0,0.01732071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035829544
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022983577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001882103
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003135505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01633452
TNFSF11,0.0005962097,0.0,0.0,0.0,0.00045910513,0.0,0.0,0.0,0.00051911594,0.00046775182,0.000503038,0.0,0.0004942324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004063148
SHC1,0.001039205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018914455
PPIG,0.0,0.0038267702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051424117
NCAM1,0.0,0.0,0.0,0.0,0.0,0.00018902138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045954328,0.0,0.0,0.0,0.00039951297,0.0,0.0,0.00034793673,0.0,0.0,0.0,0.0,0.0,0.00069395814
CTNND1,0.0,0.0,0.0,0.0017129285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028151064
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020106568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027315966
CISH,0.000726925,0.00060285506,0.0,0.0,0.00068841287,0.0,0.0012790946,0.0,0.0,0.0,0.00056756125,0.0,0.0,0.0,0.0,0.0014552836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008072062
LYZ,0.0,0.0,0.0,0.029648678,0.0,0.0991559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098408215
JUN,0.0,0.009187057,0.0,0.0024691862,0.0,0.0017330354,0.0,0.0,0.0044772243,0.0,0.0,0.0,0.0,0.002733196,0.0,0.0,0.0,0.0,0.005727183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048941327
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002762356,0.0043024225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032260453
PTPN2,0.0015070754,0.0,0.0,0.0,0.001333467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028072707
SPI1,0.0,0.0,0.0,0.0,0.041947335,0.03964823,0.0,0.0,0.0,0.02479392,0.0,0.0,0.012242928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049438056
HBG1,0.0,0.0,0.0,0.0,0.00087939145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037877192
ECE1,0.0,0.0,0.0,0.0,0.0006603139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013194131
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010124737,0.0,0.0,0.0,0.0,0.0,0.0,0.006332415,0.0,0.0,0.0071456507,0.0,0.0,0.016926432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012763955
CCL2,0.048844784,0.0,0.0,0.0038210077,0.019730745,0.0,0.0,0.0,0.026392529,0.0,0.04098008,0.0082520805,0.0,0.0,0.0,0.044878896,0.034403123,0.0,0.08517457,0.0340361,0.032981925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02240292
MMP7,0.0,0.0,0.0,0.0,0.0011554761,0.0,0.0,0.0,0.0010605024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047677124
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013190933,0.0,0.0,0.0,0.0,0.0,0.0,0.0057796137,0.0,0.0,0.0,0.0,0.0,0.011761072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018081357
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001478191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035111576
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006626777,0.0,0.00035663776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011247095
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006214965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733832
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072895817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010118063
ACACA,0.0003461964,0.0,0.0,0.0,0.0006056702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006833578
NF1,0.0008578326,0.0,0.0,0.0,0.0,0.001542223,0.0,0.0010820277,0.0,0.0012455236,0.0,0.0,0.0,0.0011259583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008513772
ODC1,0.0,0.0,0.0,0.0021854676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003908724,0.0,0.0,0.0,0.0,0.004189191,0.0,0.0,0.0,0.0,0.0053123767
CCNB1,0.0,0.0,0.0,0.0010599862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011669388,0.0007398486,0.0,0.0,0.0,0.0,0.0,0.0,0.00070431246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013482521
CXCL9,0.0003222089,0.00048140666,0.0,0.0,0.0003372279,0.0,0.0,0.0,0.00021109068,0.0005380524,0.00040480582,0.0,0.00028364803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000441534
CTSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06869789,0.0,0.0,0.0,0.0,0.028071249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06457531
CCL3,0.0,0.0,0.0,0.0,0.0,0.00424119,0.0,0.0,0.008664811,0.0,0.0,0.0,0.03222029,0.0,0.0,0.021685243,0.021706866,0.0,0.0,0.0042953133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013996809
RETNLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003624821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030141242
HBB,0.0023412053,0.0,0.0,0.0,0.0,0.0,0.001991798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027872745,0.0,0.0026126755
ISG15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010160289,0.0,0.0,0.0,0.0,0.0,0.0,0.024132432,0.0,0.0,0.0,0.03258507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008139665
S100A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13011095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1214778
DPAGT1,0.0011160708,0.0010538028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028189097
