,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
CDKN2D,0.0,0.0,0.0,0.0,0.00044240354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056280865
SOCS1,0.0003642867,0.0,0.0,-0.0018637681,0.001543286,0.0,0.0,0.0,0.003308098,0.0,-5.4340995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032754254
MMP9,0.0,0.0,0.0,0.0008083135,6.260636e-05,0.0,0.0,0.0,0.0003113043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00046596964
CDK4,0.0,0.0,0.0,0.0007248083,0.00080531725,0.0008954904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042493764,0.0,0.0,0.0,0.0,0.0020715066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009958334
CDKN2A,0.0,0.0,0.0,0.0,0.0,5.4691984e-05,0.0,0.0,0.0,0.0,-8.0340564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1709531e-05,0.0,0.0,0.0,2.2508908e-05
CEBPD,0.0,0.0,0.0,0.0,-0.001426842,0.0,0.0,0.0,-0.0014967492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020910744
SH2D1A,0.0,0.0,0.0,0.0,0.0010311774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020293244
IL10,0.0023201692,0.00065575936,-0.0009275683,-0.0006461789,0.00078725314,-0.0002148042,0.0,-4.8939324e-05,0.00065699575,0.0009780678,0.0015572062,0.0,-0.00018132971,0.0,0.0,0.0,0.002465908,0.0,0.0,0.0,0.0007887512,0.0,0.0,0.0,0.0,0.0,0.0,0.0052286573,0.0,0.0,4.9808335e-05
CDKN1B,0.0,2.0766398e-05,0.0,0.0,0.00094233814,0.00014889808,0.0,0.0,0.00024701178,0.0,0.0003147708,0.0,-0.0015294462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00064233306,0.0009309448,0.0,0.0,0.00070712593,0.0,0.0,0.0,0.0,0.0,0.0010916258
PIK3R1,0.00031564297,0.0,-0.00055450527,0.0,0.0005574195,0.0,0.0,0.0,0.0017720053,0.0,0.0,0.0,0.0,3.0216203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003279768
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020749435,0.0,0.0069727986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081653224
CCND2,-6.101981e-05,0.0005374642,0.0,0.0,-0.00015621488,-8.180456e-05,0.0015653351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014472131,0.0002669313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016427331
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005793009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015352052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011481086
LCK,0.0,0.0,0.0,-0.009621561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011114137
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005088894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8814995e-05
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004978705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058126454
TNFSF11,-0.00016042782,0.0,0.0,0.0,-7.1896648e-06,0.0,0.0,0.0,-1.7211916e-05,0.0001620677,-0.00049167225,0.0,0.00018303124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015128937
SHC1,-0.0004148853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033978774
PPIG,0.0,0.0042579733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018540556
NCAM1,0.0,0.0,0.0,0.0,0.0,5.0615956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3376775e-05,0.0,0.0,0.0,1.8680003e-06,0.0,0.0,8.805486e-06,0.0,0.0,0.0,0.0,0.0,-1.0178949e-06
CTNND1,0.0,0.0,0.0,-5.8336747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007262508
CBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003210727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006706066
CISH,0.0001502512,-0.0001684541,0.0,0.0,0.00010987856,0.0,2.682865e-05,0.0,0.0,0.0,-0.00039461456,0.0,0.0,0.0,0.0,6.70567e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005087138
LYZ,0.0,0.0,0.0,0.02353503,0.0,0.013396611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025457958
JUN,0.0,0.014743971,0.0,-0.002087141,0.0,-0.00028811925,0.0,0.0,0.0029664184,0.0,0.0,0.0,0.0,0.0013306288,0.0,0.0,0.0,0.0,-0.0019387901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022304486
IFI27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001310921,-0.0018727802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008150411
PTPN2,-0.0015638738,0.0,0.0,0.0,0.0007540798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066229876
SPI1,0.0,0.0,0.0,0.0,-0.003972717,0.0013237193,0.0,0.0,0.0,0.029720375,0.0,0.0,0.010457133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015844095
HBG1,0.0,0.0,0.0,0.0,0.0003541804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011963672
ECE1,0.0,0.0,0.0,0.0,-0.00040358125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002911543
IRF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013836309,0.0,0.0,0.0,0.0,0.0,0.0,0.004640787,0.0,0.0,0.006671491,0.0,0.0,0.0081442455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0051430915
CCL2,0.04492822,0.0,0.0,-0.0023226019,-0.0030487902,0.0,0.0,0.0,0.0050872243,0.0,0.02143814,-0.0019300042,0.0,0.0,0.0,0.04827355,0.035100635,0.0,0.009971006,0.013777127,0.0112775965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004596278
MMP7,0.0,0.0,0.0,0.0,-7.690351e-05,0.0,0.0,0.0,-0.00024278907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9226095e-05
IFIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005156623,0.0,0.0,0.0,0.0,0.0,0.0,0.0028244131,0.0,0.0,0.0,0.0,0.0,0.006275465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027394044
OSGEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025781727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050387124
FCER2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002713894,0.0,-0.00034484817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034950423
ID3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076627345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029032903
NPTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015348036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041116023
