,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
APEX1,0.0,0.0,0.0,0.0,-0.002674974,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022222211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001834843
HSP90AB1,0.0,0.0,0.0,0.0,-2.9589515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010922542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020021577
IL1B,0.0,0.0,0.0,0.00050925976,0.000498613,0.0,0.0,-0.0003257053,0.00032053547,0.0010096378,0.0,0.0,-5.840033e-06,0.0,0.0,0.0,0.0026577201,0.0,0.0,0.0,-0.00031797064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001024507
BLK,0.0,0.0,0.0,0.0,0.0,2.4537852e-05,0.0,0.0,0.0,0.0,0.0,0.00037209413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1972194e-05
STAT5A,-0.0004968052,-0.00082939427,0.0,0.0,-0.0007435136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9771847e-05
IL7R,-0.010445385,0.0,0.0,0.0,0.0,-0.012515167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00688494
JUNB,0.0,0.0,0.0,0.0,0.002590083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017985746
SLPI,0.0001143219,6.788851e-05,0.0,-6.119016e-05,3.116462e-05,0.0,0.0,0.0,8.894454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004360633
CDKN1C,0.0,0.0,0.0,0.0,0.0,0.00024547084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0878035e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009135641
CAMK4,0.0,0.0,0.0,-0.0039357343,0.0,0.0,0.0,-0.0012675377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022031725
