,STAT5A,STAT5B,STAT4,IRF1,STAT3,RUNX1,GTF2I,IRF2,STAT1,IRF8,STAT6,APEX1,IRF4,MYOD1,ARHGAP35,IRF3,IRF5,ALX4,STAT2,IRF7,KLF4,IRF9,AHRR,AEBP1,SOX2,THAP11,IRF6,ARID1A,ADNP2,APBB1,unannotated_1
STAT5B,-0.0008885651,-0.0006636552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019382231
MAFB,0.0,0.0,0.0,0.0,0.049333528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025339466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083461046
STAT3,-0.00069480983,0.0,0.0,0.0,-0.0031240003,0.0,0.0,0.0,-0.0022788006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026720962
CD19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00065765827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041395575
MYC,-0.009033779,0.0,0.009323577,0.0,-0.010566769,-0.008236818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018742759,0.0,0.009948229,0.0,0.0,-0.00087954523,0.0,0.0,0.0,0.0,-0.021560337
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007964283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26860425
CCL5,0.0,0.0,0.0,-0.016159426,-0.0075967247,0.0,0.0,-0.010487723,-0.004346456,0.006510526,0.0,0.0,0.0,0.0,0.0,-0.001673064,0.040158086,0.0,0.0,-0.0044496367,0.0,0.0,0.0,0.0,0.0,0.0,0.17438656,0.0,0.0,0.0,-0.019358436
FASLG,0.0,0.0,0.0,-0.00460085,-0.0026312624,0.0,0.0,-0.0061210045,-0.0014589442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034757885
MAPK8,-0.0040525245,0.0,0.0,-0.00035725502,-0.0021751728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058642996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017540324
MYB,0.0,0.0,0.0,-0.002157289,0.00063356396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002280452
BIRC3,0.0,0.0,0.0,-0.010951464,-0.014962422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034149617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02190769
CD86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024765003,0.0,7.734019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014003744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043781646
CDKN2D,0.0,0.0,0.0,0.0,-0.0007875788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038832999
SOCS1,-0.014409997,0.0,0.0,-0.021112744,-0.013911435,0.0,0.0,0.0,-0.010321284,0.0,0.003104834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023440834
MMP9,0.0,0.0,0.0,0.002746857,-0.002753695,0.0,0.0,0.0,0.00034197452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005863608
CDK4,0.0,0.0,0.0,-0.003193081,-0.0020564173,-0.0017616221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014401808,0.0,0.0,0.0,0.0,-0.0028767418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029911243
CDKN2A,0.0,0.0,0.0,0.0,0.0,-3.361823e-05,0.0,0.0,0.0,0.0,-0.0018077258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.337731e-05,0.0,0.0,0.0,-0.001673267
CEBPD,0.0,0.0,0.0,0.0,0.008720576,0.0,0.0,0.0,0.0061804703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017294358
SH2D1A,0.0,0.0,0.0,0.0,-0.0015188322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003610259
IL10,0.0011298305,0.00014969478,-0.0016805476,0.003208159,0.0013412761,0.0031695436,0.0,0.00048171793,-0.0001698997,7.470497e-05,-0.0011244497,0.0,0.0009298202,0.0,0.0,0.0,0.0026892633,0.0,0.0,0.0,0.0015766409,0.0,0.0,0.0,0.0,0.0,0.0,0.0020548094,0.0,0.0,0.00087773113
CDKN1B,0.0,0.0009118013,0.0,0.0,-0.0020739147,-0.0027456048,0.0,0.0,-0.001827408,0.0,0.0025237699,0.0,0.0011785267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004820773,0.00043121268,0.0,0.0,-0.0006461899,0.0,0.0,0.0,0.0,0.0,-0.0024199274
PIK3R1,-0.0049049063,0.0,0.004945363,0.0,-0.0053337985,0.0,0.0,0.0,-0.006918676,0.0,0.0,0.0,0.0,-0.004860551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011040973
ACTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408069,0.0,0.11571105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14748178
CCND2,-0.0021068763,-0.002005261,0.0,0.0,-0.0023675906,-0.0008087486,0.00082125084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035429752,-0.0006237581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064418493
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097313635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007563138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015360728
LCK,0.0,0.0,0.0,-0.03039847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026085114
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002318373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022213473
ACP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017676707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015592085
